cui,ano,prestaciones,descripcion_obra
0400982,2022,Carpinterías,"Colocación de vidrios y limpieza, Colocación de protección barandas"
0400982,2022,Incendio,Reemplazo de 3 matafuegos
0401000,2021,Sanitarias,cambio pluvial patio.Puertas y persianas
0401000,2022,Carpinterías,CAMBIO REJILLAS PATIO AZUL
0401000,2022,Electricidad,cambio de alarma de robo
0401000,2022,Sanitarias,"cambio T°R° y colector, PUESTA EN VALOR B°DOC CRAMER"
0401000,2023,Calefaccion y Refrigeracion,PROVISION E INSTALACION DE 2 A°A°
0401002,2021,Cubiertas / Impermeabilizaciones,Filtraciones desde terraza
0401024,2021,Carpinterías,Colocar 6 ventanas metálicas-Frente
0401024,2022,Albañileria / Pintura,Abañilería en baño de auxiliares PB
0401038,2022,Albañileria / Pintura,Pintura y cambio de cielorrasos
0401040,2022,Albañileria / Pintura,Cotizar pintura de fachada por grafitis
0401040,2023,Albañileria / Pintura,Reparación de muros y provisión reja
0401040,2023,Electricidad,Adecuar portero eléctrico
0401042,2021,Albañileria / Pintura,"Aulas del futuro, Integracion sala de arte y tecnologia"
0401042,2021,Calefaccion y Refrigeracion,COLOCACION DE AIRE ACONDICIONADO ENAULAS
0401042,2022,Albañileria / Pintura,"Adecuación preceptoria PA, Colocacion piso sala de lectura, Adecuacion laboratorio"
0401042,2022,Carpinterías,Adecuacion sala de computacion
0401042,2022,Electricidad,"Aulas secundaria del futuro, Instalacion electrica sala de musica, Instalacion electrica sala de profesores"
0401042,2023,Sanitarias,Reemplazo de tanque de reserva
0401046,2022,Carpinterías,Vidrios rotos
0401046,2022,Cubiertas / Impermeabilizaciones,"Impermeabilizacion cubierta gimnasio de, Impermeabilizacion cubierta baños gimnas"
0401046,2022,Sanitarias,Problema en Tanque de Agua
0401048,2021,Electricidad,"Independizar inst eléctrica-Secret,direc"
0401048,2021,Sanitarias,"Instalación de colector de agua, Tanque de 1000L"
0401050,2021,Calefaccion y Refrigeracion,Colocar 2 paneles ecosol-Aula 1erP
0401050,2021,Carpinterías,READECUACION DE 4 AULAS SDF 3°
0401050,2021,Gas,Conductos de extracción-Sala Caldera
0401050,2022,Albañileria / Pintura,Ejecución de 5 aulas del futuro 2021
0401050,2022,Cubiertas / Impermeabilizaciones,"Impermeabilización de terraza, impermeabilización de la cubierta, Impermeabilización de la terraza"
0401050,2022,Electricidad,Cambio de cable de pararayos
0401050,2022,Sanitarias,Adecuacion pozo de bombeo cloacal
0401050,2023,Albañileria / Pintura,"Ejecución de 2 aulas del futuro 3er piso, Ejecución 3 aulas del futuro  5to año."
0401052,2021,Incendio,DETECCION DE INCENDIO
0401052,2022,Albañileria / Pintura,Reparacion piso SUM
0401052,2022,Carpinterías,Reemplazo de los vidrios
0401052,2023,Electricidad,Adecuar central telefonica
0401054,2021,Electricidad,Provision y colocacion de central telefo
0401054,2022,Albañileria / Pintura,"Cambio de solado de 4 aulas PB, SUM"
0401054,2022,Carpinterías,Cambio de ventanas pasillo PA
0401054,2022,Electricidad,"Aulas secundaria del futuro, Prov. coloc. 28 luces de emergencia"
0401054,2022,Gas,PROVISION Y COLOCACION MECHEROS
0401054,2023,Albañileria / Pintura,Puesta en valor solado de escenario SUM
0401054,2023,Carpinterías,Herreria patio ppal
0401056,2022,Albañileria / Pintura,Acondicionamiento circulación cierlorras
0401056,2022,Otros Servicios,Adecuacion sistema de elevacion mastil
0401060,2021,Albañileria / Pintura,Rep cerámicos desprendidos-Aulas-Pasillo
0401060,2021,Electricidad,Colocacion de purificadores
0401062,2021,Calefaccion y Refrigeracion,"Colocar 3 paneles ecosol-Dirección,secre"
0401062,2021,Cubiertas / Impermeabilizaciones,"IMPERMEABILIZACION CUBIERTA SUM, Aislacion ignifuga cubierta SUM"
0401062,2022,Electricidad,"Provision e instalacion de ventiladores, Prov. coloc. luces de emergencia"
0401064,2021,Albañileria / Pintura,Aulas del futuro
0401064,2021,Carpinterías,Prov y coloc. red de proteccion en galer
0401064,2021,Cubiertas / Impermeabilizaciones,Impermeabilización de terraza
0401064,2021,Electricidad,Adecuación sdf de 6 aulas
0401064,2022,Electricidad,Adecuación elétrica para pantallas HDMI
0401136,2021,Cubiertas / Impermeabilizaciones,Cambio de chapas del techo del patio
0401136,2022,Albañileria / Pintura,Adecuación de Escalera contrafrente
0401136,2022,Calefaccion y Refrigeracion,Instalación de A°A° de tipo split
0401136,2022,Electricidad,Instalación de purificadores
0401138,2021,Electricidad,Adecuación de instalación electrica
0401138,2022,Electricidad,Instalación de purificadores
0401142,2023,Albañileria / Pintura,Acondicionamiento espacio biblioteca
0401144,2021,Calefaccion y Refrigeracion,Puesta en marcha de Sist de calefacción
0401144,2021,Cubiertas / Impermeabilizaciones,Sellado de grietas por filtraciones 4ª p
0401144,2022,Calefaccion y Refrigeracion,Intervención en quipo central de aire
0401144,2022,Incendio,Trabajos en la  IFCI
0401144,2023,Electricidad,INSTALACION EN ESPACIOS SEGUROS
0401150,2021,Cubiertas / Impermeabilizaciones,Retiro e instalac. membrana impermeab.
0401150,2022,Carpinterías,Red antipalomas en patio
0401150,2023,Albañileria / Pintura,3 salas del futuro
0401152,2021,Medios de elevación,puesta en norma del ascensor
0401152,2021,Sanitarias,Reemplazo de tanque cisterna
0401152,2022,Electricidad,Fallas en iluminación de Emergencia
0401152,2022,Incendio,Provision  instalacion de 3 avidadores
0401200,2021,Electricidad,Instalación eléctrica. No se deben ejecu
0401200,2021,Gas,"Puesta en norma de inst de gas. Las prue, provision y colocación de cocina casera"
0401200,2022,Gas,Cambio de estufa en 7 grado
0401200,2022,Sanitarias,"reponer tanque roto con urgencia, Red cloacal de vivienda casera"
0401208,2021,Albañileria / Pintura,"Reponer azulejos, piletones, ventilador., Reparar revoques y pintura patios., Pintura paredes,techos,carpinterias, Revoques-Pintura de 4 aulas y S Maestros"
0401208,2021,Gas,Puesta en norma instalacion de gas. Se c
0401208,2021,Sanitarias,Cateo de caño cámara tapado
0401208,2022,Carpinterías,"Reparación de arcos, aros, juegos.Elimin"
0401208,2022,Electricidad,"Colocación de luces de emergencia, Reemplazo de 9 ventiladores, Proveer y coloc ventiladores-Comedor. Ag"
0401208,2023,Electricidad,Cambio de dos ventiladores en sala
0401210,2022,Calefaccion y Refrigeracion,INSTALACIÓN EQUIPO AA SPLIT
0401210,2022,Carpinterías,Placas lactario y puertas mosquitero
0401210,2023,Electricidad,INSTALACIÓN DE 2 VENTILADORES
0401212,2021,Gas,Reacondicionamiento instalacion gas
0401212,2022,Electricidad,Instalación de purificadores
0401212,2022,Gas,REACONDICIONAMIENTO INST GAS
0401212,2022,Incendio,Reacondicionamiento IFCI
0401212,2023,Albañileria / Pintura,"AULAS SECUNDARIAS DEL FUTURO, FRISO GALERIA Y AULAS"
0401212,2023,Electricidad,Instalaciones en Espacio Seguro
0401212,2023,Gas,CAMBIAR CAÑERIA GAS LABORATORIOS
0401214,2021,Calefaccion y Refrigeracion,Inst 2 equipos A°A°-Dirección y Regencia
0401214,2022,Calefaccion y Refrigeracion,"INSTALACIÓN EQUIPOS AA SPLIT, REUBICACIÓN SPLITS"
0401214,2022,Electricidad,Instalación de purificadores
0401214,2022,Gas,Acondicionar inst de gas
0401214,2022,Incendio,Reacondicionamiento IFCI
0401214,2022,Medios de elevación,reacondicionamiento de ascensor
0401214,2023,Albañileria / Pintura,AULAS SECUNDARIAS DEL FUTURO
0401214,2023,Electricidad,"ADECUACIÓN ESPACIO DIGITAL para SDF, Espacio seguro"
0401216,2021,Albañileria / Pintura,EXTENSIÓN PROTECCIONES CIRCS. Y ESCALERA
0401216,2021,Gas,Reacondicionamiento de inst de gas
0401216,2022,Electricidad,Instalación de purificadores
0401216,2022,Incendio,Reacondicionamiento IFCI
0401216,2023,Albañileria / Pintura,AULAS SECUNDARIAS DEL FUTURO
0401216,2023,Sanitarias,INSTALACIÓN BOMBA DE AGUA
0401218,2022,Albañileria / Pintura,"REACONDICIONAMIENTO REVOQUE FACHADA, PREPARACION DE REVOQUE PARA MURAL"
0401218,2022,Gas,"REACONDICIONAMIENTO INST GAS, RAMAS DE REGULACION GAS"
0401218,2022,Incendio,REACOND INST FIJA CONTRA INCENDIO
0401220,2021,Electricidad,"Instalación eléctrica para purificadores, Provisión y colocación de luces de emerg"
0401220,2021,Gas,Provisión de puerta y termotanque
0401220,2021,Sanitarias,Adecuación de sanitarios y comedor
0401222,2022,Albañileria / Pintura,Refacción de SUM
0401222,2022,Cubiertas / Impermeabilizaciones,Retiro de chapas cara interior cubierta
0401222,2022,Gas,Cambio de TT en casa habitación
0401222,2023,Gas,Cambio de estufa FVU
0401282,2021,Electricidad,Iinstalar equipos purificadores en aulas
0401282,2021,Gas,Acondicionar inst de gas
0401282,2022,Electricidad,Ampliacion tomas en biblioteca
0401286,2021,Calefaccion y Refrigeracion,"Cambio cuatro bombas de calefacción, Colocación de protecciones de estufas"
0401286,2021,Electricidad,"Reacondicionamiento eléctrico biblioteca, Instalación de purificadores"
0401286,2022,Albañileria / Pintura,Colocación protecciones bajo cornisas
0401286,2022,Electricidad,Espacio Digital
0401286,2022,Incendio,Proveer un extintor ABC de 5 kg
0401286,2023,Electricidad,"Adecuación de 7 aulas S.F, INSTALACION EN ESPACIOS SEGUROS"
0401290,2021,Albañileria / Pintura,"Secundaria del Futuro 2021, Realizar 3 aulas del futuro"
0401300,2022,Albañileria / Pintura,Secundaria del futuro
0401300,2022,Calefaccion y Refrigeracion,REPARACION DE CALDERA
0401300,2022,Electricidad,Adecuación inst. eléctrica en secretaria
0401310,2021,Gas,Poner en norma instalacion de gas renglo
0401310,2022,Carpinterías,Reparación de toldo metálico
0401310,2022,Electricidad,"Realizar 3 aulas del futuro, Colocar luces de emergencia faltantes, Ampliar tomas en aula futura de Comp"
0401310,2022,Gas,Reemplazar estufa aula primer piso
0401310,2023,Albañileria / Pintura,Adecuar 3 aulas
0401310,2023,Electricidad,Reemplazar cables deteriorados
0401316,2021,Carpinterías,Protecciones estufas
0401316,2022,Albañileria / Pintura,"Pintura 2 aulas, pasillo, patio y baño, Pintura patios y artefactos luz comedor"
0401320,2021,Incendio,Reparar central de incendio
0401320,2022,Gas,Adecuación instalación de gas
0401320,2022,Sanitarias,Tanque cisterna y bombas
0401330,2021,Calefaccion y Refrigeracion,Cambio de termotanque y estufa
0401330,2022,Albañileria / Pintura,Pintura de SUM
0401330,2022,Cubiertas / Impermeabilizaciones,Colocacion de sobretecho de chapa
0401330,2022,Electricidad,"Tomacorrientes en SUM, Instalacion de purificadores"
0401330,2022,Sanitarias,Revestimiento en Baño casa casera
0401330,2023,Electricidad,Alquiler de generador eléctrico
0401340,2021,Electricidad,"Colocacion de purificadores, Colocación de purificadores."
0401340,2021,Gas,Cambio de reguladores de gas
0401340,2022,Albañileria / Pintura,Cambio de chapas de policarbonato
0401340,2022,Cubiertas / Impermeabilizaciones,"Enchapado de pared cooperadora, impermeabilización de cubierta del sum, Cambio chapas de policarbonato"
0401358,2022,Cubiertas / Impermeabilizaciones,"Presupuesto techo de chapa, Colocacion de apoyos intermedio"
0401358,2022,Electricidad,Instalacion de tomacorrientes-S Comp.
0401358,2023,Carpinterías,Prov. coloc antipaloma
0401358,2023,Electricidad,Alquiler de grupo electrógeno
0401364,2021,Sanitarias,Reacondicionamiento de baño de niños
0401364,2022,Albañileria / Pintura,Solicitud placas antihumedad
0401364,2022,Electricidad,Reemplazo del motor de la campan
0401364,2022,Incendio,Proveer Extintor clase K en cocina
0401366,2021,Carpinterías,Secundarias del futuro acond 3 aulas
0401366,2022,Electricidad,Instalacion de 4 purificadores
0401366,2023,Calefaccion y Refrigeracion,Colocar ailslacion termica sist. calefac
0401372,2021,Electricidad,Colocación de luces de emergencia
0401372,2021,Gas,Proteccion estufas y cambio art. cocina
0401376,2021,Sanitarias,"Falta Cañería para canilla en patio, Independizar instalación de agua"
0401376,2022,Carpinterías,CERCO PERIMETRAL  EJECUCIÓN  SOLADO
0401376,2022,Gas,Adecuación instalación de gas
0401378,2021,Albañileria / Pintura,Reparación Escalera Hormigón
0401378,2021,Incendio,Reparar alarma contra incendio
0401378,2022,Electricidad,"Reponer 3 ventiladores de 4to año x vand, Prov y Coloc 5 Ventiladores Pared, SDF - Aula de primer año"
0401378,2022,Incendio,Proveer y colocar matafuegos
0401378,2022,Medios de elevación,Reparación de Ascensor
0401378,2023,Electricidad,Prov. Inst.  circuito iluminación emerge
0401412,2021,Electricidad,Instalacion de 4 purificadores de aire
0401412,2022,Cubiertas / Impermeabilizaciones,Reemplazo de chapas-Aulas de patio
0401412,2023,Albañileria / Pintura,Cateo estructural bajo solado
0401414,2021,Electricidad,Instalacion de purificadores de aire
0401414,2021,Gas,Reemplazo de Termotanque-Caseros
0401414,2022,Electricidad,Reparacion de Central Telefonica
0401418,2021,Electricidad,"Instalacion de purificadores de aire, Instalación de 5 equipos de Aire Acondic"
0401418,2021,Sanitarias,Cambio de artefacto de cocina
0401418,2023,Sanitarias,Instalación de cañería Alim. de agua
0401424,2021,Electricidad,Ampliación de instalaciones eléc.
0401424,2022,Cubiertas / Impermeabilizaciones,Cambio de cubierta de patio central
0401424,2022,Electricidad,Extender la instalación eléctrica
0401438,2021,Carpinterías,Colocacion ventana de aluminio
0401438,2021,Electricidad,Obra eléctrica integral  casa habitacion
0401438,2021,Saneamiento,Proveer y colocar 4 purificadores
0401438,2022,Albañileria / Pintura,Pintura gral en salón de actos PA
0401438,2022,Gas,Proveer y colocar cocina-Casa Habitación
0401440,2021,Cubiertas / Impermeabilizaciones,4°monitoreo en subsuelo
0401440,2021,Incendio,readecuación IFCI
0401440,2021,Sanitarias,cambio CI baño varones PB
0401440,2022,Cubiertas / Impermeabilizaciones,cambio membrana y pluviales azotea
0401440,2022,Sanitarias,Mejoramiento bombas agua
0401440,2023,Sanitarias,CAMBIO CAÑO ENTRADA Y SUBIDA AGUA
0401446,2021,Calefaccion y Refrigeracion,instalcion equipos de aire acondicionado
0401446,2022,Albañileria / Pintura,"Cambio solado aula y pintura, Adicional cambio aula, Pulir piso aula"
0401448,2021,Carpinterías,Protecciones estufas
0401456,2021,Carpinterías,instalación cerraduras de refuerzo
0401456,2021,Electricidad,Instalacion de 7 purificadores
0401456,2022,Albañileria / Pintura,"CAMBIO CIELORRASO BIBLIOTECA, PINTURA GENERAL PATIO Y AULAS, SDF 1 AULA 2023"
0401458,2021,Cubiertas / Impermeabilizaciones,Colocación de membrana de aluminio
0401458,2021,Sanitarias,Instalación  tanque de plástico cocina
0401460,2022,Carpinterías,Reemplazar puerta acceso a patio
0401472,2022,Otros Servicios,Provi. y coloc de p. vinilico en 2 salas
0401474,2021,Carpinterías,Colocación de puerta de aluminio
0401474,2022,Albañileria / Pintura,"eecución de contrapiso, carpeta"
0401476,2021,Carpinterías,Construir empalizada de fenólicos
0401492,2022,Electricidad,Prov. y coloc. de luces de emergencia
0401514,2021,Calefaccion y Refrigeracion,Reparar-cambiar bomba recirculadoras
0401514,2023,Sanitarias,Reemplazo de guardaganados en patio.
0401522,2021,Saneamiento,Proveer y colocar 9 purificadores
0401522,2022,Albañileria / Pintura,Albañilería y pintura gral en cielorraso
0401524,2021,Carpinterías,Colocar reja sobre parapeto y barandas
0401524,2021,Saneamiento,Proveer y colocar 5 purificadores
0401524,2022,Albañileria / Pintura,Ejecución de trabajos para SDF
0401524,2022,Cubiertas / Impermeabilizaciones,Colocación de techo metálico sobre patio
0401526,2021,Albañileria / Pintura,Trabajos alabañileria y pintura 2 aulas
0401526,2022,Cubiertas / Impermeabilizaciones,Reparar azotea y terraza 1er Piso
0401526,2022,Gas,cambio de 6 ETB y proyecciones metálicas
0401526,2023,Carpinterías,Prov. Coloc  red de protección
0401530,2021,Carpinterías,Provision y coloc reja metalica patio
0401530,2021,Saneamiento,Proveer y colocar 5 purificadores
0401530,2022,Cubiertas / Impermeabilizaciones,"Impermeabilizacion de cubierta plana., Cambio de membrana asfáltica"
0401552,2021,Albañileria / Pintura,Pintura de Paredes aula plastica - Coefi
0401552,2021,Cubiertas / Impermeabilizaciones,Reemplazo de molinillos para apertura cu
0401552,2021,Electricidad,Instalar 6 purificadores de aire
0401552,2021,Gas,Sist. extraccion cocina y protec estufas
0401552,2023,Albañileria / Pintura,Pintura de completa patio cubierto
0401570,2021,Electricidad,Instalación 6 equipos de purificadores
0401580,2021,Carpinterías,nuevos ventanales 1° Y 2° piso
0401580,2021,Electricidad,Instalacion de un purificador
0401580,2022,Gas,Cambio de conexio de mecheros
0401580,2023,Albañileria / Pintura,Reacondicionamiento de 3 aulas para SDF
0401582,2022,Albañileria / Pintura,Pinturas en dos aulas de 5to año
0401582,2022,Electricidad,"Solicitud de c y p IE y tomacorrientes, Solicitud de c y p cambio c. telefonica"
